পাচ	p a ch
গণমাধ্যমগুলো	g o n O m a d dh O m g u l O
কারামুক্তির	k a r a m u kt i r
জার্মানীর	j a r m a n i r
তাকাচ্ছে	t a k a ch chh e
তমা	t o m a
শিক্ষাসফরে	sh i k kh a s o ph O r e
সংস্থাটিতে	sh o ng sth a T i t e
ডাকত	D a k t O
হারেম	h a r e m
শিক্ষানবীশ	sh i kkh a n O b i sh
এতেকাফ	e t e k a ph
জিনবিজ্ঞানী	j i n b i g g a n i
ঝোঁকের	jh O~ k e r
বিমানে	b i m a n e
বহুতল	b O h u t o l
নিরবচ্ছিন্নভাবে	n i r o b O ch chh i nn O bh a b e
প্রকাশনার	pr O k a sh O n a r
বাহিনীগুলোর	b a h i n i g u l O r
অপরাধমূলক	o p O r a dh m u l O k
পিৎজা	p i t j a
ভূত	bh u t
ক্রিটিক	kr i T i k
হাতিরপুলে	h a t i r p u l e
বদলিসহ	b O d l i sh o h O
লিট	l i T
দাত	d a t
মরুকরণ	m O r u k o r O n
হচ্ছিলেন	h O ch chh i l e n
মন্তব্যটি	m o nt O b b O T i
কারাবন্দী	k a r a b O nd i
কোরি	k O r i
রজনীগন্ধা	r o j O n i g o ndh a
হলঃ	h o l
ভিত্তিস্থাপন	bh i tt i sth a p O n
ইনস্যুরেন্সের	i n sh u r e n s e r
কাকটি	k a k T i
ছাত্রছাত্রীরাও	chh a tr O chh a tr i r a O
ঢিমেতালে	Dh i m e t a l e
উল্টোটা	u l T O T a
হেলথ	h e l th
মালদহের	m a l d o h e r
অনর্থের	o n o r th e r
দোলে	d O l e
উন্মোচনের	u n m O ch O n e r
নির্মাণকারী	n i r m a n k a r i
বললাম	b O l l a m
ওভারে	O bh a r e
ললিপপ	l o l i p o p
পারেনি	p a r e n i
ড্রোনটির	D r O n T i r
স্টলে	s T o l e
রামচন্দ্রের	r a m ch o ndr e r
যাত্রাপালার	j a tr a p a l a r
স্বপ্নাকে	sh o p n a k e
কতদিন	k o t O d i n
দলসহ	d o l sh o h O
খো	kh O
তথ্যমন্ত্রীর	t O t th O m O n t r i r
বাবল	b a b o l
পরিষ্কারে	p O r i sh k a r e
তারাটি	t a r a T i
পানিবন্দি	p a n i b O nd i
পরিশোধযোগ্য	p O r i sh O dh j O g g O
স্পীকারের	s p i k a r e r
ডিজিএম	D i j i e m
প্রকল্পসহ	pr O k o l p O sh O h O
স্পেলে	s p e l e
সবগুলোতে	sh o b g u l O t e
কার্ক	k a r k
উন্মাদনা	u n m a d O n a
শেষেও	sh e sh e O
প্রাণীরা	pr a n i r a
আবৃতি	a b r i t i
তাপ	t a p
রাজতন্ত্র	r a j t o n t r O
দেয়ার	d e a r
কেকে	k e k e
একনেকের	E k n e k e r
হিথ্রো	h i th r O
কাঁটাতার	k a~ T a t a r
বাপু	b a p u
অবসন্ন	o b O sh O nn O
নীরা	n i r a
ঘরও	gh o r O
প্লান্টে	p l a n T e
ব্যগ	b A g
উপসর্গ	u p O sh o r g O
জেলা	j e l a
সন্ধের	sh O ndh e r
দাভুতোগলু	d a bh u t O g l u
মৃত্যুদণ্ডের	m r i t t u d o n D e r
রেলপথমন্ত্রী	r e l p o th m O n t r i
মৃত্যুমুখে	m r i t t u m u kh e
অমরত্ব	o m O r o tt O
বাচ্চুর	b a ch ch u r
আক্ষেপ	a kkh e p
রাখিনি	r a kh i n i
দাবাড়ু	d a b a r u
ওপেন	O p e n
সংস্কার	sh o ng s k a r
দ্বিত্ব	d i tt O
পরিপ্রেক্ষিতে	p O r i pr e kkh i t e
বন্দীদশা	b O nd i d o sh a
অধীনতা	O dh i n o t a
স্বাগতিকেরা	sh a g O t i k e r a
লুকে	l u k e
বাঙলা	b a ng l a
তিনশত	t i n sh o t O
খাতুন	kh a t u n
নস্ত্রা	n o sh t r a
দেশপ্রেমী	d e sh pr e m i
বস্তুনিষ্ঠতা	b O st u n i shTh O t a
নবীনদের	n O b i n d e r
ঈষদুষ্ণ	i sh o d u sh n O
সম্পর্কও	sh o mp O r k O O
শতাংশেরই	sh o t a ng sh e r i
দেশগুলোতে	d e sh g u l O t e
চারকোণা	ch a r k O n a
লোকসমাগম	l O k sh o m a g o m
আস্থা	a sth a
মুখই	m u kh i
কাঙাল	k a ng a l
সম্পদহানি	sh o mp o d h a n i
এটিভান	e T i bh a n
কামারখন্দ	k a m a r kh o nd O
বাতিঘর	b a t i gh o r
সঞ্চিত	sh O nch i t O
গজপ্রতি	g o j pr O t i
ফেলছে	ph e l chh e
স্থিতিস্থাপকতা	sth i t i sth a p O k o t a
কোটাপদ্ধতি	k O T a p o d dh O t i
আরোও	a r O O
করছিলে	k O r chh i l e
বাক্যে	b a k k e
কলেজগুলোর	k o l e j g u l O r
ছাত্রীর	chh a tr i r
জনবক্তৃতা	j o n O b O k t r i t a
প্রশিক্ষণার্থীকে	pr O sh i kkh O n a r th i k e
গবেষকরা	g o b e sh o k r a
টেনশন	T e n sh o n
আশিষের	a sh i sh e r
জাদুবিদ্যা	j a d u b i d d a
খনিতে	kh O n i t e
গঠনগত	g o Th O n g o t O
সমাজবিরোধী	sh o m a j b i r O dh i
করছো	k O r chh O
শটই	sh o T i
সংগ্রহটা	sh o ng gr O h O T a
বাজিকরদের	b a j i k o r d e r
কনকের	k o n O k e r
উৎক্ষেপণের	u t kh e p O n e r
অভিযুক্তকে	O bh i j u kt O k e
তলের	t o l e r
কমেডি	k o m e D i
ঢোকানো	Dh O k a n O
খন্দকারের	kh o nd O k a r e r
এমনই	E m O n i
রিলেশন	r i l e sh o n
দেশগুলো	d e sh g u l O
করাননি	k o r a n n i
কয়েকদিন	k O e k d i n
হকও	h o k O
প্রাবল্য	pr a b O l l O
চুচুড়া	ch u ch u r a
পছন্দক্রম	p o chh O nd O kr O m
রেফ্রিজারেটর	r e ph r i j a r e T o r
বিমানবাহিনীতে	b i m a n b a h i n i t e
বেঙ্গল	b e ngg o l
ব্লাডি	bl a D i
খণ্ডবাক্য	kh o n D O b a k k O
এবেলা	e b E l a
মেটাতে	m e T a t e
লেখকই	l e kh O k i
রেডার	r e D a r
বিভ্রান্তিমূলক	b i bh r a nt i m u l O k
অপদার্থ	o p O d a r th O
জীবনযাত্রাকে	j i b O n j a tr a k e
বাবে	b a b e
বিজ্ঞপ্তিটি	b i g g O p t i T i
লোকজনের	l O k j o n e r
ধর্ষিতার	dh O r sh i t a r
আটা	a T a
সততা	sh o t O t a
বিজেপিকে	b i j e p i k e
কাঁকন	k a~ k o n
সম্মানজনক	sh o mm a n j o n O k
আড্ডাবাজি	a D D a b a j i
বধ্যভূমিতে	b o d dh O bh u m i t e
সংঘঠিত	sh o ng gh O Th i t O
সদ্ভাব	sh o d bh a b
ছুটছিলেন	chh u T chh i l e n
বলছে	b O l chh e
দুর্ভাগা	d u r bh a g a
কর্ড	k o r D
লেগো	l e g O
ফলানো	ph o l a n O
নদীটির	n O d i T i r
কাহালু	k a h a l u
রাজতন্ত্রের	r a j t o n t r e r
বাহিনীতে	b a h i n i t e
রোগিকে	r O g i k e
নোবেলের	n O b e l e r
গোল্ডপ্লেটেড	g O l D p l e T e D
বহর	b o h O r
জাতিগত	j a t i g o t O
সংকলন	sh o ng k o l O n
বনভূমির	b o n O bh u m i r
যেরকম	j e r o k O m
হিরা	h i r a
বিধর্মীদের	b i dh O r m i d e r
পাকস্থলীতে	p a k O sth O l i t e
কারো	k a r O
কতবেল	k o t b e l
ঘাঁটিতে	gh a~ T i t e
বনবিভাগের	b o n O b i bh a g e r
ভোজনের	bh O j O n e r
ধ্বংসস্তূপের	dh o ng sh O s t u p e r
মাথাব্যথা	m a th a b A th a
খ্যাতি	kh A t i
গ্রেডে	gr e D e
হারল	h a r l O
পরগাছা	p o r g a chh a
কাঁদি	k a~ d i
দেবরকে	d e b o r k e
মনেপ্রাণে	m O n e pr a n e
রুপালী	r u p a l i
ঘোড়া	gh O r a
হজ্ব	h o j
ঠেকেছে	Th e k e chh e
ঘুটঘুটে	gh u T gh u T e
বেদম	b e d O m
পরিস্থিতিটা	p O r i sh th i t i T a
পরীক্ষক	p O r i kkh o k
রাখাল	r a kh a l
এলাকাভেদে	e l a k a bh e d e
কন্যারা	k O n n a r a
উৎকৃষ্ট	u t k r i sh T O
মস্কো	m o s k O
নবাবদের	n o b a b d e r
শতভাগই	sh o t O bh a g i
নবনির্বাচিত	n o b O n i r b a ch i t O
পরিবীক্ষণ	p O r i b i kkh o n
কাছিমের	k a chh i m e r
শ্যাডোর	sh A D O r
মাঝেমধ্যে	m a jh e m O d dh e
অবহেলার	o b O h E l a r
তাবিথ	t a b i th
বিশ্বকাপের	b i sh sh O k a p e r
ব্যক্তিক	b e kt i k
পাঁচে	p a~ ch e
অনন্তকে	o n O nt O k e
উন্নত	u nn o t O
রূপবতী	r u p O b O t i
জিন্নাত	j i nn a t
অভিযোগপত্রে	O bh i j O g p o tr e
এক্সটেনশন	e k s T e n sh o n
বিবাহযোগ্য	b i b a h O j O g g O
পরিবারেরও	p O r i b a r e r O
বাচ্চাটির	b a ch ch a T i r
অপছন্দের	o p o chh o nd e r
কণিকা	k O n i k a
পান্টিং	p a n T i ng
গুণাগুণ	g u n a g u n
আরবও	a r O b O
অপরিণত	o p O r i n o t O
দুখানা	d u kh a n a
নুরের	n u r e r
প্রতিষ্ঠাবার্ষিকী	pr O t i shTh a b a r sh i k i
তহবিলে	t o h O b i l e
জপে	j o p e
উৎপাত	u t p a t
কর্মক্ষেত্র	k o r m O kh e t r O
একাকি	e k a k i
চাক	ch a k
ফাটলে	ph a T l e
নিঃসরণ	n i sh sh o r O n
রাতগুলো	r a t g u l O
তাকাও	t a k a O
কনকনে	k o n k o n e
কমপ্লেক্সের	k o m p l e k s e r
পুনরুদ্ধার	p u n O r u d dh a r
ফেসবুক	ph e s b u k
দেখবেন	d e kh b e n
অবিভাজ্য	o b i bh a j j O
মশলা	m o sh l a
ধর্মান্তরিত	dh o r m a nt O r i t O
জাকিরের	j a k i r e r
শলা	sh o l a
শিক্ষকরাও	sh i kkh O k r a O
বাধাবিপত্তি	b a dh a b i p O tt i
বকর	b o k o r
এফবি	e ph b i
কুশপুতুল	k u sh p u t u l
কুমোররা	k u m O r r a
খালেকদাদ	kh a l e k d a d
মাঝের	m a jh e r
অভিজ্ঞতাই	O bh i g g O t a i
ফলাফলটা	ph o l a ph o l T a
তিনে	t i n e
তিথি	t i th i
পরাগ	p o r a g
ইনফ্রাস্ট্রাকচার	i n ph r a s T r a k ch a r
মেঘনা	m e gh n a
রুবির	r u b i r
সংখ্যালঘুর	sh o ng kh a l O gh u r
নাছিম	n a s i m
দাঁতকে	d a~ t k e
মিগ্রা	m i gr a
স্বনির্ভরতা	sh o n i r bh o r O t a
দুর্ভাগ্যজনক	d u r bh a g g O j o n O k
ভেজানোর	bh e j a n O r
আন্নি	a nn i
শোভাযাত্রার	sh O bh a j a tr a r
মধ্যরাতের	m O d dh O r a t e r
নীরব	n i r o b
প্রেমীদের	pr e m i d e r
কতজনের	k o t O j o n e r
সরষের	sh O r sh e r
লালপুল	l a l p u l
অনটনে	o n O T o n e
গমগম	g o m g o m
উদাহরণটি	u d a h o r O n T i
ইন্সপেকশন	i n s p e k sh o n
বিদ্যা	b i d d a
রাফিদা	r a ph i d a
চলচ্চিত্রকার	ch o l O ch ch i tr O k a r
জবানবন্দি	j o b a n b O nd i
ধবল	dh o b O l
অপ্রতুলতা	o pr O t u l o t a
বাকরখানির	b a k O r kh a n i r
ট্রি	T r i
সম্ভবও	sh o m bh o b O
পরবর্তীতে	p o r O b O r t i t e
রাজকান্দি	r a j k a nd i
তরণ	t O r O n
পছন্দমাফিক	p o chh O nd O m a ph i k
ক্রিকেটারকে	kr i k e T a r k e
জার্মান	j a r m a n
রাজাও	r a j a O
জানামতে	j a n a m o t e
রদ	r o d
সঞ্চালনার	sh o nch a l O n a r
মন্ত্রণা	m o n t r O n a
ঘোচে	gh O ch e
একটাকে	E k T a k e
লিপিতে	l i p i t e
শ্রমিকেরা	sh r O m i k e r a
মনোভাবের	m o n O bh a b e r
মহামানব	m o h a m a n O b
তুচ্ছতাচ্ছিল্য	t u ch chh O t a ch chh i l l O
উপানুষ্ঠানিক	u p a n u shTh a n i k
প্রতিপালনে	pr O t i p a l O n e
পুনর্দখলের	p u n O r d o kh O l e r
ভোঁ	bh O~
কাশবনের	k a sh b o n e r
দির	d i r
আদি	a d i
আত্মভোলা	a t t O bh O l a
দম্পত্তির	d o mp O tt i r
সপ্ত	sh o p t O
ফুটপাতগুলো	ph u T p a t g u l O
তলানি	t o l a n i
লুটপাট	l u T p a T
স্পেন্সার	s p e n s a r
বুঝ	b u jh O
শরীরটি	sh O r i r T i
ভক্তি	bh O kt i
তুতেন	t u t e n
চাহিদাসম্পন্ন	ch a h i d a sh o mp o nn O
অবসরোত্তর	o b O sh o r O tt O r
কর্তৃপক্ষেরও	k O r t r i p o k kh e r O
বিথী	b i th i
মতবাদকে	m o t O b a d k e
আপিল	a p i l
প্রথমভাগে	pr O th O m bh a g e
ভোগার	bh O g a r
আসতেন	a sh t e n
ভান	bh a n
পদাধিকার	p o d a dh i k a r
বাজল	b a j l O
গ্রন্থকার	gr O n th O k a r
দেখছে	d e kh chh e
সমকামীদের	sh o m O k a m i d e r
কাটছে	k a T chh e
উদ্বাস্তুর	u d b a st u r
মহানবি	m o h a n O b i
জ্ঞাতার্থে	g E t a r th e
পানিরোধী	p a n i r O dh i
ওহ	O h
চারঘাটের	ch a r gh a T e r
মূল্যবোধের	m u l l O b O dh e r
আসক্তির	a sh O kt i r
জোগার	j O g a r
